ShipTrip,Section,Station,Lat,Lon,Date,Day,Month,Year,TimeUTC,Season,T#,SampleID,TowDepth,DW_small,DW_large,corrDW_small,corrDW_large,Comments,Ship,Trip,Set,NewShipTrip,UID,BottomSampleID,TopSampleID
TEL148,FC,FC-12,47.0,-48.1199999999999,2015-07-10,10,7,2015,21:13:00,Summer,T3329,,124.0,0.098,0.05,0.196,0.1,,39,148,012,39148,39148012,425567.0,425575.0
TEL148,FC,FC-14,47.0,-47.5,2015-07-11,11,7,2015,02:40:00,Summer,T3331,,205.0,0.156,0.084,0.312,0.168,,39,148,014,39148,39148014,425586.0,425595.0
TEL148,FC,FC-15,47.0,-47.25,2015-07-11,11,7,2015,05:00:00,Summer,T3332,,520.0,0.419,1.592,0.838,3.184,,39,148,015,39148,39148015,425596.0,425605.0
TEL148,FC,FC-17,47.0,-47.02,2015-07-11,11,7,2015,08:55:00,Summer,T3333,,1000.0,0.446,1.523,0.892,3.046,,39,148,017,39148,39148017,425606.0,425615.0
TEL148,FC,FC-18,47.0,-46.8299999999999,2015-07-11,11,7,2015,12:40:00,Summer,T3334,,1000.0,0.454,3.106,0.908,6.212,,39,148,018,39148,39148018,425616.0,425627.0
TEL148,FC,FC-20,47.0,-46.4799999999999,2015-07-11,11,7,2015,16:33:00,Summer,T3335,,340.0,0.09,0.985,0.18,1.97,,39,148,020,39148,39148020,425628.0,425637.0
TEL148,FC,FC-21,47.0,-46.02,2015-07-11,11,7,2015,19:48:00,Summer,T3336,,293.0,0.182,2.686,0.364,5.372,,39,148,021,39148,39148021,425638.0,425648.0
TEL148,FC,FC-24,47.0,-45.21,2015-07-12,12,7,2015,02:00:00,Summer,T3338,,157.0,0.07,0.545,0.14,1.09,,39,148,024,39148,39148024,425659.0,425668.0
TEL148,FC,FC-26,47.0,-44.77,2015-07-12,12,7,2015,05:33:00,Summer,T3339,,140.0,0.222,1.196,0.444,2.392,,39,148,026,39148,39148026,425669.0,425678.0
TEL148,FC,FC-29,47.0,-44.2299999999999,2015-07-12,12,7,2015,09:33:00,Summer,T3340,,252.0,0.323,1.686,0.646,3.372,,39,148,029,39148,39148029,425679.0,425688.0
TEL148,FC,FC-31,47.0,-43.8299999999999,2015-07-12,12,7,2015,13:35:00,Summer,T3341,,545.0,0.445,1.205,0.89,2.41,,39,148,031,39148,39148031,425689.0,425698.0
TEL148,FC,FC-33,47.0,-43.3999999999999,2015-07-12,12,7,2015,17:54:00,Summer,T3342,,1000.0,0.158,0.613,0.316,1.226,,39,148,033,39148,39148033,425699.0,425710.0
TEL148,FC,FC-35,47.0,-43.0,2015-07-12,12,7,2015,22:26:00,Summer,T3343,,1000.0,0.253,0.743,0.506,1.486,,39,148,035,39148,39148035,425711.0,425722.0
TEL148,BB,BB-14,50.18,-48.4699999999999,2015-07-14,14,7,2015,05:55:00,Summer,T3344,,1000.0,0.215,1.627,0.43,3.254,,39,148,014,39148,39148014,425723.0,425734.0
TEL148,BB,BB-13,50.0,-49.0,2015-07-14,14,7,2015,11:05:00,Summer,T3345,,1000.0,0.342,0.515,0.684,1.03,,39,148,013,39148,39148013,425735.0,425746.0
TEL148,BB,BB-12,49.85,-49.5,2015-07-14,14,7,2015,16:01:00,Summer,T3346,,1000.0,0.234,1.23,0.468,2.46,,39,148,012,39148,39148012,425747.0,425756.0
TEL148,BB,BB-11,49.68,-50.02,2015-07-14,14,7,2015,20:45:00,Summer,T3347,,616.0,0.258,2.426,0.516,4.852,,39,148,011,39148,39148011,425757.0,425768.0
TEL148,BB,BB-10,49.52,-50.53,2015-07-15,15,7,2015,00:12:00,Summer,T3348,,322.0,0.169,1.592,0.338,3.184,,39,148,010,39148,39148010,425769.0,425778.0
TEL148,BB,BB-08,49.28,-51.2783333333333,2015-07-15,15,7,2015,06:28:00,Summer,T3350,,311.0,0.237,0.624,0.474,1.248,,39,148,008,39148,39148008,425790.0,425799.0
TEL148,BB,BB-06,49.1,-51.8299999999999,2015-07-15,15,7,2015,11:43:00,Summer,T3352,,280.0,0.37,0.398,0.74,0.796,,39,148,006,39148,39148006,425811.0,425820.0
TEL148,BB,BB-04,48.92,-52.3999999999999,2015-07-15,15,7,2015,19:17:00,Summer,T3354,,300.0,,,,,*sand in sample - no plankton weight taken,39,148,004,39148,39148004,425832.0,425840.0
TEL148,BB,BB-03,48.8333333333333,-52.6499999999999,2015-07-15,15,7,2015,21:49:00,Summer,T3355,,235.0,,,,,*sand and rocks in sample - no plankton weight taken,39,148,003,39148,39148003,425842.0,425851.0
TEL148,BB,BB-01,48.7333333333333,-52.9666666666666,2015-07-16,16,7,2015,02:00:00,Summer,T3356,,95.0,0.137,0.038,0.274,0.076,,39,148,001,39148,39148001,425852.0,425859.0
TEL148,SI,SI-13,54.7833333333333,-53.0,2015-07-19,19,7,2015,19:02:00,Summer,T3367,,1000.0,0.238,1.498,0.476,2.996,,39,148,013,39148,39148013,425967.0,425978.0
TEL148,SI,SI-12,54.6333333333333,-53.25,2015-07-19,19,7,2015,22:40:00,Summer,T3368,,680.0,0.183,1.232,0.366,2.464,,39,148,012,39148,39148012,425979.0,425988.0
TEL148,SI,SI-10,54.3549999999999,-53.7333333333333,2015-07-20,20,7,2015,04:20:00,Summer,T3370,,225.0,0.119,1.174,0.238,2.348,,39,148,010,39148,39148010,425999.0,426008.0
TEL148,SI,SI-09,54.2,-54.0,2015-07-20,20,7,2015,06:40:00,Summer,T3371,,204.0,0.095,0.556,0.19,1.112,,39,148,009,39148,39148009,426009.0,426018.0
TEL148,SI,SI-08,54.0816666666666,-54.2166666666666,2015-07-20,20,7,2015,08:40:00,Summer,T3372,,180.0,0.05,0.674,0.1,1.348,,39,148,008,39148,39148008,426019.0,426028.0
TEL148,SI,SI-06,53.7566666666666,-54.7766666666666,2015-07-20,20,7,2015,13:05:00,Summer,T3374,,155.0,0.089,0.709,0.178,1.418,,39,148,006,39148,39148006,426039.0,426047.0
TEL148,SI,SI-04,53.5333333333333,-55.145,2015-07-20,20,7,2015,17:30:00,Summer,T3376,,194.0,0.166,1.508,0.332,3.016,,39,148,004,39148,39148004,426059.0,426068.0
TEL148,SI,SI-02,53.3333333333333,-55.5,2015-07-20,20,7,2015,20:39:00,Summer,T3378,,123.0,0.102,0.995,0.204,1.99,,39,148,002,39148,39148002,426079.0,426087.0
TEL148,MB,MB-02,55.25,-58.4366666666666,2015-07-23,23,7,2015,13:21:00,Summer,T3381,,274.0,0.552,2.387,1.104,4.774,,39,148,002,39148,39148002,426103.0,426112.0
TEL148,MB,MB-04,55.3716666666666,-58.145,2015-07-23,23,7,2015,18:56:00,Summer,T3383,,168.0,0.068,0.393,0.136,0.786,,39,148,004,39148,39148004,426124.0,426133.0
TEL148,MB,MB-05,55.4783333333333,-57.9066666666666,2015-07-23,23,7,2015,20:51:00,Summer,T3384,,112.0,0.079,0.461,0.158,0.922,,39,148,005,39148,39148005,426134.0,426142.0
TEL148,MB,MB-07,55.6783333333333,-57.4399999999999,2015-07-24,24,7,2015,00:42:00,Summer,T3386,,190.0,0.073,0.483,0.146,0.966,,39,148,007,39148,39148007,426152.0,426161.0
TEL148,MB,MB-10,55.8716666666666,-56.9833333333333,2015-07-24,24,7,2015,08:15:00,Summer,T3389,,950.0,0.411,1.676,0.822,3.352,,39,148,010,39148,39148010,426183.0,426194.0
TEL148,MB,MB-12,56.0799999999999,-56.5099999999999,2015-07-24,24,7,2015,15:44:00,Summer,T3391,,1000.0,0.474,1.739,0.948,3.478,,39,148,012,39148,39148012,426205.0,426216.0
TEL148,S27,S27-01,47.5466666666667,-52.5866666666667,2015-07-26,26,7,2015,20:45:00,Summer,T3392,,165.0,0.25,0.262,0.5,0.524,,39,148,001,39148,39148001,426217.0,426226.0
VLA046,S27,S27-01,47.5466666666667,-52.5866666666667,2015-08-13,13,8,2015,07:47:00,Summer,T3441,,165.0,0.15,0.085,0.3,0.17,,,,,,,,
NED457,S27,S27-01,47.5466666666667,-52.5866666666667,2015-09-20,20,9,2015,13:00:00,,T3442,,165.0,0.31,0.214,0.62,0.428,,12,457,001,12457,12457001,394642.0,394651.0
NED458,S27,S27-01,47.5466666666667,-52.5866666666667,2015-09-24,24,9,2015,23:01:00,,T3443,,165.0,0.342,0.227,0.684,0.454,,12,458,001,12458,12458001,,
NED458,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-02,2,10,2015,04:00:00,,T3444,,165.0,0.286,0.228,0.572,0.456,,12,458,001,12458,12458001,394652.0,394661.0
TEL150,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-07,7,10,2015,nan,,T3449,,165.0,0.195,0.216,0.39,0.432,,,,,,,,
NED459,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-10,10,10,2015,10:15:00,,T3445,,165.0,0.307,0.232,0.614,0.464,,12,459,001,12459,12459001,394662.0,394671.0
NED460,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-13,13,10,2015,nan,,T3446,,165.0,0.266,0.285,0.532,0.57,,,,,,,,
NED461,S27,S27-01,47.5466666666667,-52.5866666666667,2015-10-28,28,10,2015,22:50:00,,T3447,,165.0,0.381,0.276,0.762,0.552,,,,,,,,
NED462,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-13,13,11,2015,20:30:00,Fall,T3448,,165.0,0.133,0.18,0.266,0.36,,,,,,,,
HUD115,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-15,15,11,2015,15:30:00,Fall,T3600,,170.0,0.119,0.175,0.238,0.35,,20,115,001,20115,20115001,426267.0,426276.0
HUD115,SWSPB,SWSPB-01,46.77,-55.6199999999999,2015-11-16,16,11,2015,07:15:00,Fall,T3601,,68.0,0.017,0.012,0.034,0.024,,20,115,001,20115,20115001,426277.0,426284.0
HUD115,SWSPB,SWSPB-02,46.5099999999999,-56.03,2015-11-16,16,11,2015,22:15:00,Fall,T3602,,138.0,0.016,0.05,0.032,0.1,,20,115,002,20115,20115002,,
HUD115,SWSPB,SWSPB-03,46.18,-56.5099999999999,2015-11-16,16,11,2015,14:30:00,Fall,T3603,,56.0,0.031,0.045,0.062,0.09,,20,115,003,20115,20115003,426294.0,426300.0
HUD115,SWSPB,SWSPB-06,45.6166666666666,-57.375,2015-11-16,16,11,2015,22:42:00,Fall,T3604,,451.0,0.106,0.509,0.212,1.018,,20,115,006,20115,20115006,426301.0,426311.0
HUD115,SWSPB,SWSPB-05,45.85,-57.02,2015-11-16,16,11,2015,02:58:00,Fall,T3605,,372.0,0.049,0.116,0.098,0.232,,20,115,005,20115,20115005,,
HUD115,SWSPB,SWSPB-04,45.9399999999999,-56.88,2015-11-17,17,11,2015,05:10:00,Fall,T3606,,77.0,0.038,0.054,0.076,0.108,,20,115,004,20115,20115004,426322.0,426328.0
HUD115,SESPB,SESPB-08,44.43,-54.89,2015-11-18,18,11,2015,12:03:00,Fall,T3608,,1000.0,0.048,0.376,0.096,0.752,,20,115,008,20115,20115008,426339.0,426350.0
HUD115,SESPB,SESPB-07,44.81,-55.0099999999999,2015-11-18,18,11,2015,16:25:00,Fall,T3609,,1000.0,0.018,0.156,0.036,0.312,,20,115,007,20115,20115007,426351.0,426360.0
HUD115,SESPB,SESPB-06,44.99,-55.07,2015-11-18,18,11,2015,21:19:00,Fall,T3610,,900.0,0.006,0.322,0.012,0.644,,20,115,006,20115,20115006,426361.0,426372.0
HUD115,SESPB,SESPB-05,45.1099999999999,-55.1099999999999,2015-11-19,19,11,2015,00:35:00,Fall,T3611,,170.0,0.054,0.261,0.108,0.522,,20,115,005,20115,20115005,426373.0,426382.0
HUD115,SESPB,SESPB-04,45.59,-55.2599999999999,2015-11-19,19,11,2015,03:23:00,Fall,T3612,,152.0,0.078,0.235,0.156,0.47,,20,115,004,20115,20115004,426383.0,426391.0
HUD115,SESPB,SESPB-03,46.0799999999999,-55.3999999999999,2015-11-19,19,11,2015,07:30:00,Fall,T3613,,93.0,0.059,0.113,0.118,0.226,,20,115,003,20115,20115003,426392.0,426399.0
HUD115,SESPB,SESPB-02,46.4399999999999,-55.5099999999999,2015-11-19,19,11,2015,10:36:00,Fall,T3614,,149.0,0.066,0.365,0.132,0.73,,20,115,002,20115,20115002,426400.0,426408.0
HUD115,SEGB,SEGB-01,46.5833333333333,-52.9333333333333,2015-11-19,19,11,2015,21:22:00,Fall,T3615,,40.0,0.038,0.146,0.076,0.292,,20,115,001,20115,20115001,,
HUD115,SEGB,SEGB-02,46.5,-52.85,2015-11-19,19,11,2015,23:52:00,Fall,T3616,,173.0,0.094,0.245,0.188,0.49,,20,115,002,20115,20115002,426415.0,426415.0
HUD115,SEGB,SEGB-03,46.35,-52.7333333333333,2015-11-20,20,11,2015,02:00:00,Fall,T3617,,166.0,0.102,0.763,0.204,1.526,,20,115,003,20115,20115003,426425.0,426434.0
HUD115,SEGB,SEGB-05,46.07,-52.5,2015-11-20,20,11,2015,04:59:00,Fall,T3618,,82.0,0.045,0.028,0.09,0.056,,20,115,005,20115,20115005,426435.0,426442.0
HUD115,SEGB,SEGB-07,45.4583333333333,-52.0,2015-11-20,20,11,2015,10:20:00,Fall,T3619,,70.0,0.057,0.04,0.114,0.08,,20,115,007,20115,20115007,426443.0,426449.0
HUD115,SEGB,SEGB-08,45.0949999999999,-51.7,2015-11-20,20,11,2015,13:32:00,Fall,T3620,,59.0,0.03,0.019,0.06,0.038,,20,115,008,20115,20115008,426450.0,426456.0
HUD115,SEGB,SEGB-09,44.725,-51.395,2015-11-20,20,11,2015,16:12:00,Fall,T3621,,62.0,0.008,0.004,0.016,0.008,,20,115,009,20115,20115009,426457.0,426463.0
HUD115,SEGB,SEGB-10,44.3633333333333,-51.1033333333333,2015-11-20,20,11,2015,19:11:00,Fall,T3622,,63.0,0.042,0.01,0.084,0.02,,20,115,010,20115,20115010,426464.0,426470.0
HUD115,SEGB,SEGB-11,44.0,-50.8083333333333,2015-11-20,20,11,2015,22:14:00,Fall,T3623,,66.0,0.158,0.104,0.316,0.208,,20,115,011,20115,20115011,426471.0,426477.0
HUD115,SEGB,SEGB-12,43.6333333333333,-50.5166666666666,2015-11-21,21,11,2015,01:30:00,Fall,T3624,,55.0,0.222,0.221,0.444,0.442,,20,115,012,20115,20115012,426478.0,426484.0
HUD115,SEGB,SEGB-13,43.2,-50.1666666666666,2015-11-21,21,11,2015,04:44:00,Fall,T3625,,57.0,0.056,0.034,0.112,0.068,,20,115,013,20115,20115013,426485.0,426491.0
HUD115,SEGB,SEGB-15,42.85,-49.8866666666666,2015-11-21,21,11,2015,08:10:00,Fall,T3626,,400.0,0.043,0.379,0.086,0.758,,20,115,015,20115,20115015,426492.0,426502.0
HUD115,SEGB,SEGB-16,42.7749999999999,-49.8283333333333,2015-11-21,21,11,2015,10:19:00,Fall,T3627,,1000.0,0.121,1.171,0.242,2.342,,20,115,016,20115,20115016,426503.0,426512.0
HUD115,SEGB,SEGB-17,42.59,-49.6833333333333,2015-11-21,21,11,2015,15:08:00,Fall,T3628,,1000.0,0.055,0.294,0.11,0.588,,20,115,017,20115,20115017,426513.0,426524.0
HUD115,SEGB,SEGB-19,42.0799999999999,-49.27,2015-11-21,21,11,2015,22:28:00,Fall,T3629,,1000.0,0.078,0.389,0.156,0.778,sample poorly preserved; most organisms broken,20,115,019,20115,20115019,426525.0,426525.0
HUD115,FC,FC-35,47.0,-43.0,2015-11-23,23,11,2015,19:38:00,Fall,T3630,,1000.0,0.094,1.099,0.188,2.198,,20,115,035,20115,20115035,426537.0,426548.0
HUD115,FC,FC-33,47.0,-43.3999999999999,2015-11-24,24,11,2015,01:54:00,Fall,T3631,,1000.0,0.108,1.525,0.216,3.05,,20,115,033,20115,20115033,426549.0,426560.0
HUD115,FC,FC-31,47.0,-43.8299999999999,2015-11-24,24,11,2015,04:26:00,Fall,T3632,,540.0,0.047,0.637,0.094,1.274,,20,115,031,20115,20115031,426561.0,426570.0
HUD115,FC,FC-29,47.0,-44.2299999999999,2015-11-24,24,11,2015,07:51:00,Fall,T3633,,266.0,0.014,0.948,0.028,1.896,,20,115,029,20115,20115029,426571.0,426580.0
HUD115,FC,FC-26,47.0,-44.77,2015-11-24,24,11,2015,12:19:00,Fall,T3634,,144.0,0.024,0.107,0.048,0.214,,20,115,026,20115,20115026,426581.0,426590.0
HUD115,FC,FC-24,47.0,-45.21,2015-11-24,24,11,2015,15:13:00,Fall,T3635,,163.0,0.016,0.185,0.032,0.37,,20,115,024,20115,20115024,426591.0,426600.0
HUD115,FC,FC-23,47.0,-45.5,2015-11-24,24,11,2015,17:32:00,Fall,T3636,,246.0,0.015,0.1,0.03,0.2,,20,115,023,20115,20115023,426601.0,426610.0
HUD115,FC,FC-21,47.0,-46.02,2015-11-24,24,11,2015,20:16:00,Fall,T3637,,300.0,0.019,0.185,0.038,0.37,,20,115,021,20115,20115021,426612.0,426620.0
HUD115,FC,FC-20,47.0,-46.4799999999999,2015-11-24,24,11,2015,23:13:00,Fall,T3638,,340.0,0.017,0.362,0.034,0.724,,20,115,020,20115,20115020,426621.0,426630.0
HUD115,FC,FC-18,47.0,-46.8299999999999,2015-11-25,25,11,2015,02:03:00,Fall,T3639,,1000.0,0.061,1.057,0.122,2.114,,20,115,018,20115,20115018,426631.0,426642.0
HUD115,FC,FC-17,47.0,-47.02,2015-11-25,25,11,2015,06:13:00,Fall,T3640,,1000.0,0.089,1.897,0.178,3.794,,20,115,017,20115,20115017,426643.0,426652.0
HUD115,FC,FC-15,47.0,-47.25,2015-11-25,25,11,2015,09:50:00,Fall,T3641,,566.0,0.117,2.871,0.234,5.742,,20,115,015,20115,20115015,426653.0,426662.0
HUD115,FC,FC-14,47.0,-47.5,2015-11-25,25,11,2015,12:36:00,Fall,T3642,,212.0,0.119,0.449,0.238,0.898,,20,115,014,20115,20115014,426663.0,426672.0
HUD115,FC,FC-13,47.0,-47.82,2015-11-25,25,11,2015,14:25:00,Fall,T3643,,158.0,0.128,0.224,0.256,0.448,,20,115,013,20115,20115013,426673.0,426682.0
HUD115,FC,FC-12,47.0,-48.1199999999999,2015-11-25,25,11,2015,16:37:00,Fall,T3644,,126.0,0.087,0.216,0.174,0.432,,20,115,012,20115,20115012,426683.0,426691.0
HUD115,FC,FC-10,47.0,-49.1199999999999,2015-11-25,25,11,2015,21:16:00,Fall,T3645,,73.0,0.247,0.215,0.494,0.43,,20,115,010,20115,20115010,426692.0,426698.0
HUD115,FC,FC-09,47.0,-50.0,2015-11-26,26,11,2015,02:57:00,Fall,T3646,,76.0,0.066,0.032,0.132,0.064,,20,115,009,20115,20115009,426699.0,426705.0
HUD115,FC,FC-07,47.0,-51.0,2015-11-26,26,11,2015,07:39:00,Fall,T3647,,95.0,0.051,0.126,0.102,0.252,,20,115,007,20115,20115007,426714.0,426721.0
HUD115,FC,FC-06,47.0,-51.4799999999999,2015-11-26,26,11,2015,10:24:00,Fall,T3648,,93.0,0.06,0.15,0.12,0.3,,20,115,006,20115,20115006,426706.0,426713.0
HUD115,FC,FC-05,47.0,-52.03,2015-11-26,26,11,2015,12:52:00,Fall,T3649,,132.0,0.135,0.494,0.27,0.988,,20,115,005,20115,20115005,426722.0,426730.0
HUD115,FC,FC-04,47.0,-52.32,2015-11-26,26,11,2015,14:54:00,Fall,T3650,,117.0,0.138,0.226,0.276,0.452,,20,115,004,20115,20115004,426731.0,426739.0
HUD115,FC,FC-03,47.0,-52.5799999999999,2015-11-26,26,11,2015,16:56:00,Fall,T3651,,149.0,0.116,0.693,0.232,1.386,,20,115,003,20115,20115003,426740.0,426749.0
HUD115,FC,FC-02,47.0,-52.71,2015-11-26,26,11,2015,18:09:00,Fall,T3652,,178.0,0.138,0.226,0.276,0.452,,20,115,002,20115,20115002,,
HUD115,FC,FC-01,47.0,-52.8316666666666,2015-11-26,26,11,2015,19:50:00,Fall,T3653,,96.0,0.09,0.165,0.18,0.33,,20,115,001,20115,20115001,426760.0,426767.0
HUD115,S27,S27-01,47.5466666666667,-52.5866666666667,2015-11-27,27,11,2015,01:31:00,Fall,T3654,,170.0,0.138,0.362,0.276,0.724,,20,115,001,20115,20115001,426768.0,426777.0
HUD115,BB,BB-01,48.7333333333333,-52.9666666666666,2015-11-27,27,11,2015,08:25:00,Fall,T3655,,95.0,0.077,0.152,0.154,0.304,,20,115,001,20115,20115001,426778.0,426785.0
HUD115,BB,BB-03,48.8333333333333,-52.6499999999999,2015-11-27,27,11,2015,10:44:00,Fall,T3656,,250.0,0.356,0.493,0.712,0.986,,20,115,003,20115,20115003,426786.0,426795.0
HUD115,BB,BB-04,48.92,-52.3999999999999,2015-11-27,27,11,2015,13:09:00,Fall,T3657,,348.0,0.397,0.898,0.794,1.796,,20,115,004,20115,20115004,426796.0,426805.0
HUD115,BB,BB-05,49.03,-52.07,2015-11-27,27,11,2015,14:57:00,Fall,T3658,,282.0,0.186,0.902,0.372,1.804,,20,115,005,20115,20115005,,
HUD115,BB,BB-06,49.1,-51.8299999999999,2015-11-27,27,11,2015,17:10:00,Fall,T3659,,287.0,0.17,1.77,0.34,3.54,,20,115,006,20115,20115006,426817.0,426826.0
HUD115,BB,BB-07,49.1899999999999,-51.5399999999999,2015-11-27,27,11,2015,18:49:00,Fall,T3660,,311.0,0.079,1.739,0.158,3.478,,20,115,007,20115,20115007,426827.0,426837.0
