SiteCode,SiteName,Latitude,Longitude,DeploymentSiteDepth,DeploymentDepth,DeploymentDate,DeploymentTime,RecoveredDate,TimeOfRecovery,SamplingSize,InstrumentNum,InstrumentType,Path
118,null,49.41,54.83,9,9,07/05/1991,2:00:00 PM,22/08/1991,2:00:00 PM,3600,4323,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_60_1991_05_07.rpf
118,null,49.41,54.83,9,9,22/08/1991,4:00:00 PM,28/11/1991,2:00:00 PM,3600,6596,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_49_1991_08_22.rpf
118,null,49.41,54.83,9,9,28/11/1991,3:00:00 PM,27/05/1992,12:00:00 PM,3600,4325,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_68_1991_11_28.rpf
118,null,49.41,54.83,9,9,27/05/1992,1:00:00 PM,11/08/1992,1:00:00 PM,3600,3262,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_44_1992_05_27.rpf
118,null,49.41,54.83,9,9,21/08/1992,4:00:00 PM,25/11/1992,2:00:00 PM,3600,7880,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_50_1992_08_21.rpf
118,null,49.41,54.83,9,9,25/11/1992,3:00:00 PM,06/05/1993,2:00:00 PM,3600,7818,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_15_1992_11_25.rpf
118,null,49.41,54.83,9,9,06/05/1993,3:00:00 PM,27/08/1993,2:00:00 PM,3600,3263,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_69_1993_05_06.rpf
118,null,49.41,54.83,9,9,27/08/1993,3:00:00 PM,02/12/1993,3:00:00 PM,3600,8962,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_20_1993_08_27.rpf
118,null,49.41,54.83,9,9,27/08/1993,3:00:00 PM,02/12/1993,3:00:00 PM,3600,6598,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_75_1993_08_27.rpf
118,null,49.41,54.83,9,9,02/12/1993,4:00:00 PM,05/05/1994,12:00:00 PM,3600,3264,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_12_1993_12_02.rpf
118,null,49.41,54.83,9,9,02/12/1993,4:00:00 PM,05/05/1994,12:00:00 PM,3600,7819,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_63_1993_12_02.rpf
118,COMFORT COVE,49.41,54.83,9,9,02/12/1993,4:00:00 PM,05/05/1994,12:00:00 PM,60,7819,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_81_1993_12_02.rpf
118,COMFORT COVE,49.41,54.83,9,9,02/12/1993,4:00:00 PM,05/05/1994,12:00:00 PM,60,3264,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_95_1993_12_02.rpf
118,COMFORT COVE,49.41,54.83,9,9,05/05/1994,3:00:00 PM,09/08/1994,4:00:00 PM,60,3260,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_22_1994_05_05.rpf
118,COMFORT COVE,49.41,54.83,9,9,09/08/1994,5:00:00 PM,26/11/1994,5:00:00 PM,60,8975,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_61_1994_08_09.rpf
118,null,49.41,54.83,9,9,09/08/1994,5:00:00 PM,26/11/1994,5:00:00 PM,3600,8975,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_65_1994_08_09.rpf
118,COMFORT COVE,49.41,54.83,9,9,10/08/1994,5:00:00 PM,01/12/1994,5:00:00 PM,60,8972,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_100_1994_08_10.rpf
118,null,49.41,54.83,9,9,10/08/1994,5:00:00 PM,01/12/1994,5:00:00 PM,3600,8972,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_74_1994_08_10.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,01/12/1994,4:00:00 PM,01/06/1995,2:00:00 PM,60,3260,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_26_1994_12_01.rpf
118,null,49.41,54.83,9,9,01/12/1994,4:00:00 PM,01/06/1995,2:00:00 PM,3600,4360,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_6_1994_12_01.rpf
118,null,49.41,54.83,9,9,01/12/1994,4:00:00 PM,01/06/1995,2:00:00 PM,3600,3260,SEAMONUTR-B,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_79_1994_12_01.rpf
118,COMFORT COVE NOTRE DAME BAY,49.41,54.83,9,9,01/12/1994,4:00:00 PM,01/06/1995,2:00:00 PM,60,4360,Hugrun,C:\Users\KennedyDy\Desktop\Kennedy\Fixed\Headlands_New\Comfort Cove\MTR_7_1994_12_01.rpf
