Filename,ID,Cruise ID,Ship,Trip,Station,Latitude,Longitude,Datetime,SerialNumber,Sounder Depth,Sample Size,Comments
39101137.cnv,39101137,39101,39,101,137,49.26,-53.19,2012-04-28 08:23:00, XBT10, 0110,,  FI1-TO-SS-02
39101138.cnv,39101138,39101,39,101,138,49.09,-53.09,2012-04-28 10:25:00, XBT06, 0321,,  FI1-TO-SS-03
39101139.cnv,39101139,39101,39,101,139,48.79,-52.93,2012-04-28 12:31:00, XBT10, 0120,,  FI1-TO-SS-04
39101140.cnv,39101140,39101,39,101,140,48.5,-52.88,2012-04-28 14:30:00, XBT06, 0219,,  FI1-TO-SS-05
39101141.cnv,39101141,39101,39,101,141,48.19,-53.87,2012-04-28 19:10:00, S0344, 0045,,  SS-21
39101142.cnv,39101142,39101,39,101,142,48.18,-53.85,2012-04-28 20:58:00, S0344, 0080,,  SS-20
39101143.cnv,39101143,39101,39,101,143,48.19,-53.79,2012-04-28 21:28:00, S0344, 0160,,  SS-19
39101144.cnv,39101144,39101,39,101,144,48.18,-53.75,2012-04-28 21:54:00, S0344, 0172,,  SS-18
39101145.cnv,39101145,39101,39,101,145,48.17,-53.74,2012-04-28 22:18:00, S0344, 0182,,  SS-17
39101146.cnv,39101146,39101,39,101,146,48.17,-53.73,2012-04-28 23:08:00, S0344, 0202,,  SS-11
39101147.cnv,39101147,39101,39,101,147,48.16,-53.72,2012-04-28 23:50:00, S0344, 0188,,  SS-10
39101148.cnv,39101148,39101,39,101,148,48.16,-53.7,2012-04-29 00:18:00, S0344, 0202,,  SS-09
39101149.cnv,39101149,39101,39,101,149,48.16,-53.67,2012-04-29 01:43:00, S0344, 0211,,  SS-08
39101150.cnv,39101150,39101,39,101,150,48.18,-53.63,2012-04-29 02:36:00, S0344, 0208,,  SS-07
39101151.cnv,39101151,39101,39,101,151,48.19,-53.59,2012-04-29 03:13:00, S0344, 0203,,  SS-06
39101152.cnv,39101152,39101,39,101,152,48.2,-53.58,2012-04-29 03:45:00, S0344, 0186,,  SS-05
39101153.cnv,39101153,39101,39,101,153,48.22,-53.55,2012-04-29 04:39:00, S0344, 0270,,  SS-04
39101154.cnv,39101154,39101,39,101,154,48.23,-53.52,2012-04-29 05:15:00, S0344, 0266,,  SS-03
39101155.cnv,39101155,39101,39,101,155,48.25,-53.47,2012-04-29 06:06:00, S0344, 0292,,  SS-02
39101156.cnv,39101156,39101,39,101,156,48.25,-53.43,2012-04-29 06:42:00, S0344, 0337,,  SS-01
39101157.cnv,39101157,39101,39,101,157,48.23,-53.37,2012-04-29 07:33:00, S0344, 0279,,  TB-06
39101158.cnv,39101158,39101,39,101,158,48.2,-53.31,2012-04-29 08:43:00, S0344, 0332,,  TB-05
39101159.cnv,39101159,39101,39,101,159,48.17,-53.23,2012-04-29 10:07:00, S0344, 0305,,  TB-04
39101160.cnv,39101160,39101,39,101,160,48.14,-53.16,2012-04-29 10:51:00, S0344, 0333,,  TB-03
39101161.cnv,39101161,39101,39,101,161,48.11,-53.1,2012-04-29 12:18:00, S0344, 0180,,  TB-02
39101162.cnv,39101162,39101,39,101,162,48.09,-53.05,2012-04-29 12:46:00, S0344, 0095,,  TB-01
39101163.cnv,39101163,39101,39,101,163,47.97,-52.75,2012-04-29 15:04:00, XBT10, 0148,,  TB1TOSTN27-01
39101164.cnv,39101164,39101,39,101,164,47.55,-52.59,2012-04-29 17:35:00, S0344, 0176,,  STATION 27
39101165.cnv,39101165,39101,39,101,165,47.58,-52.85,2012-04-29 19:50:00, S0344, 0164,,  S27-02
39101166.cnv,39101166,39101,39,101,166,47.63,-52.12,2012-04-29 21:03:00, S0344, 0169,,  S27-03
39101167.cnv,39101167,39101,39,101,167,47.68,-51.88,2012-04-29 22:56:00, S0344, 0184,,  S27-04
39101168.cnv,39101168,39101,39,101,168,47.74,-51.65,2012-04-30 00:10:00, S0344, 0160,,  S27-05
39101169.cnv,39101169,39101,39,101,169,47.55,-53.59,2012-04-30 08:04:00, S0344, 0175,,  STN-27
39104001.cnv,39104001,39104,39,104,001,47.55,-52.59,2012-07-09 19:22:00, S0344, 0176,,  STATION 27
39104002.cnv,39104002,39104,39,104,002,47.24,-52.72,2012-07-09 23:00:00, XBT10, 0132,,  ST27-FC1-01
39104003.cnv,39104003,39104,39,104,003,47.0,-52.83,2012-07-10 00:40:00, S0344, 0104,,  FC-01
39104004.cnv,39104004,39104,39,104,004,47.0,-52.7,2012-07-10 01:56:00, S0344, 0185,,  FC-02
39104005.cnv,39104005,39104,39,104,005,47.0,-52.58,2012-07-10 03:07:00, S0344, 0155,,  FC-03
39104006.cnv,39104006,39104,39,104,006,47.0,-52.32,2012-07-10 05:51:00, S0344, 0124,,  FC-04
39104007.cnv,39104007,39104,39,104,007,47.0,-52.03,2012-07-10 07:59:00, S0344, 0136,,  FC-05
39104008.cnv,39104008,39104,39,104,008,47.0,-51.48,2012-07-10 11:06:00, S0344, 0099,,  FC-06
39104009.cnv,39104009,39104,39,104,009,47.0,-51.0,2012-07-10 14:30:00, S0344, 0107,,  FC-07
39104010.cnv,39104010,39104,39,104,010,47.0,-50.67,2012-07-10 16:43:00, S0344, 0174,,  FC-08
39104011.cnv,39104011,39104,39,104,011,47.0,-50.0,2012-07-10 19:53:00, S0344, 0087,,  FC-09
39104012.cnv,39104012,39104,39,104,012,47.0,-49.12,2012-07-11 00:12:00, S0344, 0082,,  FC-10
39104013.cnv,39104013,39104,39,104,013,47.0,-48.62,2012-07-11 02:57:00, S0344, 0101,,  FC-11
39104014.cnv,39104014,39104,39,104,014,47.0,-48.12,2012-07-11 05:11:00, S0344, 0132,,  FC-12
39104015.cnv,39104015,39104,39,104,015,47.0,-47.82,2012-07-11 07:15:00, S0344, 0162,,  FC-13
39104016.cnv,39104016,39104,39,104,016,47.0,-47.5,2012-07-11 09:31:00, S0344, 0213,,  FC-14
39104017.cnv,39104017,39104,39,104,017,47.0,-47.25,2012-07-11 11:39:00, S0344, 0539,,  FC-15
39104018.cnv,39104018,39104,39,104,018,47.0,-47.17,2012-07-11 13:37:00, S0344, 0849,,  FC-16
39104019.cnv,39104019,39104,39,104,019,47.0,-47.02,2012-07-11 15:08:00, S0344, 1120,,  FC-17
39104020.cnv,39104020,39104,39,104,020,47.0,-46.83,2012-07-11 18:15:00, S0344, 1158,,  FC-18
39104021.cnv,39104021,39104,39,104,021,47.0,-46.67,2012-07-11 21:05:00, S0344, 0917,,  FC-19
39104022.cnv,39104022,39104,39,104,022,47.0,-46.48,2012-07-11 22:37:00, S0344, 0345,,  FC-20
39104023.cnv,39104023,39104,39,104,023,47.0,-46.02,2012-07-12 01:33:00, S0344, 0300,,  FC-21
39104024.cnv,39104024,39104,39,104,024,47.0,-45.73,2012-07-12 03:47:00, S0344, 0273,,  FC-22
39104025.cnv,39104025,39104,39,104,025,47.0,-45.5,2012-07-12 05:04:00, S0344, 0247,,  FC-23
39104026.cnv,39104026,39104,39,104,026,47.0,-45.21,2012-07-12 06:31:00, S0344, 0163,,  FC-24
39104027.cnv,39104027,39104,39,104,027,47.0,-44.99,2012-07-12 08:18:00, S0344, 0147,,  FC-25
39104028.cnv,39104028,39104,39,104,028,47.0,-44.77,2012-07-12 09:27:00, S0344, 0147,,  FC-26
39104029.cnv,39104029,39104,39,104,029,47.0,-44.58,2012-07-12 11:02:00, S0344, 0130,,  FC-27
39104030.cnv,39104030,39104,39,104,030,47.0,-44.43,2012-07-12 11:54:00, S0344, 0151,,  FC-28
39104031.cnv,39104031,39104,39,104,031,47.0,-44.23,2012-07-12 13:04:00, S0344, 0274,,  FC-29
39104032.cnv,39104032,39104,39,104,032,47.0,-44.08,2012-07-12 14:41:00, S0344, 0325,,  FC-30
39104033.cnv,39104033,39104,39,104,033,47.0,-43.83,2012-07-12 16:06:00, S0344, 0547,,  FC-31
39104034.cnv,39104034,39104,39,104,034,47.0,-43.4,2012-07-12 19:12:00, S0344, 1216,,  FC-33
39104035.cnv,39104035,39104,39,104,035,47.0,-43.0,2012-07-12 23:13:00, S0344, 3512,,  FC-35
39104036.cnv,39104036,39104,39,104,036,47.41,-43.79,2012-07-13 05:36:00, XBT07, 0636,,  FC35TOBB13-01
39104037.cnv,39104037,39104,39,104,037,47.73,-44.42,2012-07-13 08:36:00, XBT06, 0303,,  FC35TOBB13-02
39104038.cnv,39104038,39104,39,104,038,48.03,-45.01,2012-07-13 11:30:00, XBT06, 0313,,  FC35TOBB13-03
39104039.cnv,39104039,39104,39,104,039,48.12,-45.21,2012-07-13 12:32:00, XBT06, 0362,,  FC35TOBB13-04
39104040.cnv,39104040,39104,39,104,040,48.23,-45.41,2012-07-13 13:32:00, XBT07, 0506,,  FC35TOBB13-05
39104041.cnv,39104041,39104,39,104,041,48.32,-45.59,2012-07-13 14:24:00, XBT07, 0754,,  FC35TOBB13-06
39104042.cnv,39104042,39104,39,104,042,48.43,-45.83,2012-07-13 15:29:00, XBT05, 1145,,  FC35TOBB13-07
39104043.cnv,39104043,39104,39,104,043,48.53,-46.02,2012-07-13 16:29:00, XBT05, 1189,,  FC35TOBB13-08
39104044.cnv,39104044,39104,39,104,044,48.65,-46.24,2012-07-13 17:37:00, XBT05, 2226,,  FC35TOBB13-09
39104045.cnv,39104045,39104,39,104,045,48.74,-46.43,2012-07-13 18:32:00, XBT05, 2670,,  FC35TOBB13-10
39104046.cnv,39104046,39104,39,104,046,48.84,-46.64,2012-07-13 19:35:00, XBT05, 2635,,  FC35TOBB13-11
39104047.cnv,39104047,39104,39,104,047,49.15,-47.27,2012-07-13 22:32:00, XBT05, 2577,,  FC35TOBB13-12
39104048.cnv,39104048,39104,39,104,048,49.45,-47.9,2012-07-14 01:29:00, XBT05, 2407,,  FC35TOBB13-13
39104049.cnv,39104049,39104,39,104,049,49.79,-48.57,2012-07-14 04:42:00, XBT05, 2116,,  FC35TOBB13-14
39104050.cnv,39104050,39104,39,104,050,50.0,-49.0,2012-07-14 07:09:00, S0344, 1795,,  BB-13
39104051.cnv,39104051,39104,39,104,051,49.85,-49.5,2012-07-14 12:32:00, S0344, 1324,,  BB-12
39104052.cnv,39104052,39104,39,104,052,49.68,-50.02,2012-07-14 17:32:00, S0344, 0608,,  BB-11
39104053.cnv,39104053,39104,39,104,053,49.52,-50.53,2012-07-14 21:21:00, S0344, 0320,,  BB-10
39104054.cnv,39104054,39104,39,104,054,49.37,-51.02,2012-07-15 00:45:00, S0344, 0332,,  BB-09
39104055.cnv,39104055,39104,39,104,055,49.28,-51.28,2012-07-15 02:24:00, S0344, 0317,,  BB-08
39104056.cnv,39104056,39104,39,104,056,49.19,-51.54,2012-07-15 05:08:00, S0344, 0309,,  BB-07
39104057.cnv,39104057,39104,39,104,057,49.1,-51.83,2012-07-15 06:48:00, S0344, 0290,,  BB-06
39104058.cnv,39104058,39104,39,104,058,49.02,-52.07,2012-07-15 09:04:00, S0344, 0287,,  BB-05
39104059.cnv,39104059,39104,39,104,059,48.92,-52.4,2012-07-15 10:52:00, S0344, 0344,,  BB-04
39104060.cnv,39104060,39104,39,104,060,48.83,-52.65,2012-07-15 13:19:00, S0344, 0250,,  BB-03
39104061.cnv,39104061,39104,39,104,061,48.8,-52.75,2012-07-15 14:57:00, S0344, 0176,,  BB-02
39104062.cnv,39104062,39104,39,104,062,48.73,-52.97,2012-07-15 16:10:00, S0344, 0098,,  BB-01
39104063.cnv,39104063,39104,39,104,063,49.12,-52.98,2012-07-15 19:24:00, XBT06, 0230,,  BB1TOSI01-01
39104064.cnv,39104064,39104,39,104,064,49.58,-53.0,2012-07-15 22:29:00, XBT06, 0302,,  BB1TOSI01-02
39104065.cnv,39104065,39104,39,104,065,50.05,-53.09,2012-07-16 01:24:00, XBT06, 0336,,  BB1TOSI01-03
39104066.cnv,39104066,39104,39,104,066,50.55,-53.24,2012-07-16 04:26:00, XBT06, 0421,,  BB1TOSI01-04
39104067.cnv,39104067,39104,39,104,067,51.03,-53.37,2012-07-16 07:29:00, XBT06, 0332,,  BB1TOSI01-05
39104068.cnv,39104068,39104,39,104,068,51.52,-53.52,2012-07-16 10:27:00, XBT06, 0390,,  BB1TOSI01-06
39104069.cnv,39104069,39104,39,104,069,52.04,-53.68,2012-07-16 13:31:00, XBT06, 0427,,  BB1TOSI01-07
39104070.cnv,39104070,39104,39,104,070,52.66,-53.87,2012-07-16 17:16:00, XBT06, 0253,,  AR-71 mooring
39104071.cnv,39104071,39104,39,104,071,52.86,-54.05,2012-07-16 18:45:00, XBT06, 0253,,  AR-70 mooring
39104072.cnv,39104072,39104,39,104,072,53.01,-54.17,2012-07-16 19:47:00, XBT06, 0340,,  AR-69 mooring
39104073.cnv,39104073,39104,39,104,073,53.22,-54.35,2012-07-16 21:18:00, XBT06, 0343,,  AR-68 mooring
39104074.cnv,39104074,39104,39,104,074,53.24,-55.09,2012-07-17 00:02:00, XBT06, 0236,,  AR68TOSI01-01
39104075.cnv,39104075,39104,39,104,075,53.23,-55.65,2012-07-17 02:14:00, S0344, 0080,,  SI-01
39104076.cnv,39104076,39104,39,104,076,53.33,-55.5,2012-07-17 03:22:00, S0344, 0132,,  SI-02
39104077.cnv,39104077,39104,39,104,077,53.41,-55.36,2012-07-17 05:17:00, S0344, 0259,,  SI-03
39104078.cnv,39104078,39104,39,104,078,53.53,-55.15,2012-07-17 06:46:00, S0344, 0203,,  SI-04
39104079.cnv,39104079,39104,39,104,079,53.62,-55.0,2012-07-17 08:36:00, S0344, 0288,,  SI-05
39104080.cnv,39104080,39104,39,104,080,53.76,-54.78,2012-07-17 10:08:00, S0344, 0167,,  SI-06
39104081.cnv,39104081,39104,39,104,081,53.92,-54.5,2012-07-17 12:23:00, S0344, 0173,,  SI-07
39104082.cnv,39104082,39104,39,104,082,54.08,-54.22,2012-07-17 14:11:00, S0344, 0190,,  SI-08
39104083.cnv,39104083,39104,39,104,083,54.2,-54.0,2012-07-17 16:12:00, S0344, 0212,,  SI-09
39104084.cnv,39104084,39104,39,104,084,54.35,-53.73,2012-07-17 18:25:00, S0344, 0232,,  SI-10
39104085.cnv,39104085,39104,39,104,085,54.5,-53.5,2012-07-17 20:32:00, S0344, 0318,,  SI-11
39104086.cnv,39104086,39104,39,104,086,54.63,-53.25,2012-07-17 22:10:00, S0344, 0665,,  SI-12
39104087.cnv,39104087,39104,39,104,087,54.78,-53.0,2012-07-18 01:00:00, S0344, 1044,,  SI-13
39104088.cnv,39104088,39104,39,104,088,55.0,-53.77,2012-07-18 06:35:00, XBT05, 0933,,  SI13-MB11-01
39104089.cnv,39104089,39104,39,104,089,55.2,-54.5,2012-07-18 09:30:00, XBT05, 1450,,  SI13TOMB11-02
39104090.cnv,39104090,39104,39,104,090,55.4,-55.23,2012-07-18 12:31:00, XBT05, 1898,,  SI13TOMB11-03
39104091.cnv,39104091,39104,39,104,091,55.68,-55.91,2012-07-18 15:28:00, XBT05, 2108,,  SI13TOMB11-04
39104092.cnv,39104092,39104,39,104,092,55.98,-56.74,2012-07-18 19:15:00, S0344, 2212,,  MB-11
39104093.cnv,39104093,39104,39,104,093,55.87,-56.98,2012-07-18 21:24:00, S0344, 1756,,  MB-10
39104094.cnv,39104094,39104,39,104,094,55.77,-57.22,2012-07-19 00:52:00, S0344, 0388,,  MB-09
39104095.cnv,39104095,39104,39,104,095,55.75,-57.28,2012-07-19 01:33:00, S0344, 0245,,  MB-08
39104096.cnv,39104096,39104,39,104,096,55.68,-57.44,2012-07-19 02:37:00, S0344, 0198,,  MB-07
39104097.cnv,39104097,39104,39,104,097,55.58,-57.67,2012-07-19 04:50:00, S0344, 0150,,  MB-06
39104098.cnv,39104098,39104,39,104,098,55.48,-57.91,2012-07-19 06:13:00, S0344, 0122,,  MB-05
39104099.cnv,39104099,39104,39,104,099,55.37,-58.15,2012-07-19 08:20:00, S0344, 0188,,  MB-04
39104100.cnv,39104100,39104,39,104,100,55.31,-58.29,2012-07-19 10:02:00, S0344, 0264,,  MB-03
39104101.cnv,39104101,39104,39,104,101,55.25,-58.44,2012-07-19 11:04:00, S0344, 0283,,  MB-02
39104102.cnv,39104102,39104,39,104,102,55.22,-58.51,2012-07-19 13:06:00, S0344, 0087,,  MB-01
39104103.cnv,39104103,39104,39,104,103,54.97,-57.54,2012-07-19 16:33:00, XBT10, 0159,,  MB1TOWB18-01
39104104.cnv,39104104,39104,39,104,104,54.77,-56.76,2012-07-19 19:27:00, XBT10, 0197,,  MB1TOWB18-02
39104105.cnv,39104105,39104,39,104,105,54.49,-56.05,2012-07-19 22:25:00, XBT07, 0498,,  MB1TOWB18-03
39104106.cnv,39104106,39104,39,104,106,54.0,-54.94,2012-07-20 14:28:00, XBT10, 0164,,  MB1TOWB18-04
39104107.cnv,39104107,39104,39,104,107,53.71,-54.23,2012-07-20 17:37:00, XBT10, 0184,,  MB1TOWB18-05
39104108.cnv,39104108,39104,39,104,108,53.44,-53.6,2012-07-20 20:23:00, XBT10, 0183,,  MB1TOWB18-06
39104109.cnv,39104109,39104,39,104,109,53.14,-52.88,2012-07-20 23:30:00, XBT07, 0468,,  MB1TOWB18-06
39104110.cnv,39104110,39104,39,104,110,52.86,-52.25,2012-07-21 02:22:00, XBT06, 0275,,  MB1TOWB18-07
39104111.cnv,39104111,39104,39,104,111,52.56,-51.53,2012-07-21 05:34:00, XBT06, 0450,,  MB1TOWB18-09
39104112.cnv,39104112,39104,39,104,112,52.24,-50.83,2012-07-21 08:29:00, XBT05, 1290,,  MB1TOWB18-10
39104113.cnv,39104113,39104,39,104,113,51.99,-50.25,2012-07-21 11:06:00, S0344, 2169,,  WB-18
39104114.cnv,39104114,39104,39,104,114,51.93,-50.47,2012-07-21 13:24:00, S0344, 1512,,  WB-17
39104115.cnv,39104115,39104,39,104,115,51.9,-50.6,2012-07-21 15:10:00, S0344, 0724,,  WB-16
39104117.cnv,39104117,39104,39,104,117,51.79,-50.99,2012-07-21 18:20:00, S0344, 0308,,  WB-14
39104118.cnv,39104118,39104,39,104,118,51.65,-51.5,2012-07-21 21:01:00, S0344, 0414,,  WB-13
39104119.cnv,39104119,39104,39,104,119,51.5,-52.0,2012-07-21 23:29:00, S0344, 0412,,  WB-12
39104120.cnv,39104120,39104,39,104,120,51.37,-52.48,2012-07-22 03:10:00, S0344, 0430,,  WB-11
39104121.cnv,39104121,39104,39,104,121,51.3,-52.72,2012-07-22 04:46:00, S0344, 0450,,  WB-10
39104122.cnv,39104122,39104,39,104,122,51.23,-53.0,2012-07-22 06:34:00, S0344, 0408,,  WB-09
39104123.cnv,39104123,39104,39,104,123,51.08,-53.5,2012-07-22 10:01:00, S0344, 0276,,  WB-08
39104124.cnv,39104124,39104,39,104,124,50.95,-54.0,2012-07-22 12:21:00, S0344, 0215,,  WB-07
39104125.cnv,39104125,39104,39,104,125,50.85,-54.33,2012-07-22 14:40:00, S0344, 0242,,  WB-06
39104126.cnv,39104126,39104,39,104,126,50.8,-54.5,2012-07-22 15:41:00, S0344, 0218,,  WB-05
39104127.cnv,39104127,39104,39,104,127,50.67,-55.0,2012-07-22 18:13:00, S0344, 0162,,  WB-04
39104128.cnv,39104128,39104,39,104,128,50.45,-55.62,2012-07-22 21:11:00, S0344, 0230,,  WB-03
39104129.cnv,39104129,39104,39,104,129,50.3,-56.18,2012-07-23 00:21:00, S0344, 0332,,  WB-02
39104130.cnv,39104130,39104,39,104,130,50.23,-56.45,2012-07-23 02:49:00, S0344, 0289,,  WB-01
39104131.cnv,39104131,39104,39,104,131,50.12,-55.83,2012-07-23 12:31:00, XBT10, 0207,,  WB1TOSTN27-01
39104132.cnv,39104132,39104,39,104,132,49.89,-54.99,2012-07-23 15:27:00, XBT10, 0206,,  WB1TOSTN27-02
39104133.cnv,39104133,39104,39,104,133,49.53,-54.45,2012-07-23 18:26:00, XBT10, 0065,,  WB1TOSTN27-03
39104134.cnv,39104134,39104,39,104,134,49.42,-53.7,2012-07-23 21:26:00, XBT10, 0044,,  WB1TOSTN27-04
39104135.cnv,39104135,39104,39,104,135,49.08,-53.11,2012-07-24 00:23:00, XBT06, 0328,,  WB1TOSTN27-05
39104136.cnv,39104136,39104,39,104,136,48.51,-52.78,2012-07-24 03:36:00, XBT06, 0273,,  WB1TOSTN27-06
39104137.cnv,39104137,39104,39,104,137,47.98,-52.66,2012-07-24 06:32:00, XBT10, 0182,,  WB1TOSTN27-07
39104138.cnv,39104138,39104,39,104,138,47.55,-52.59,2012-07-24 09:04:00, S0344, 0176,,  STN27
39104139.cnv,39104139,39104,39,104,139,48.25,-53.43,2012-07-25 06:38:00, S0344, 0348,,  SS-01
39104140.cnv,39104140,39104,39,104,140,48.25,-53.47,2012-07-25 07:19:00, S0344, 0284,,  SS-02
39104141.cnv,39104141,39104,39,104,141,48.23,-53.52,2012-07-25 08:21:00, S0344, 0288,,  SS-03
39104142.cnv,39104142,39104,39,104,142,48.22,-53.55,2012-07-25 08:57:00, S0344, 0250,,  SS-04
39104143.cnv,39104143,39104,39,104,143,48.2,-53.58,2012-07-25 09:32:00, S0344, 0184,,  SS-05
39104144.cnv,39104144,39104,39,104,144,48.19,-53.59,2012-07-25 10:00:00, S0344, 0202,,  SS-06
39104145.cnv,39104145,39104,39,104,145,48.18,-53.63,2012-07-25 10:34:00, S0344, 0204,,  SS-07
39104146.cnv,39104146,39104,39,104,146,48.16,-53.67,2012-07-25 11:11:00, S0344, 0209,,  SS-08
39104147.cnv,39104147,39104,39,104,147,48.16,-53.7,2012-07-25 11:45:00, S0344, 0202,,  SS-09
39104148.cnv,39104148,39104,39,104,148,48.16,-53.72,2012-07-25 13:09:00, S0344, 0188,,  SS-10
39104149.cnv,39104149,39104,39,104,149,48.17,-53.73,2012-07-25 13:47:00, S0344, 0197,,  SS-11
39104150.cnv,39104150,39104,39,104,150,48.17,-53.74,2012-07-25 14:18:00, S0344, 0182,,  SS-17
39104151.cnv,39104151,39104,39,104,151,48.18,-53.75,2012-07-25 14:50:00, S0344, 0172,,  SS-18
39104152.cnv,39104152,39104,39,104,152,48.19,-53.79,2012-07-25 15:25:00, S0344, 0162,,  SS-19
39104153.cnv,39104153,39104,39,104,153,48.18,-53.85,2012-07-25 16:09:00, S0344, 0084,,  SS-20
39104154.cnv,39104154,39104,39,104,154,48.19,-53.87,2012-07-25 16:38:00, S0344, 0044,,  SS-21
39104155.cnv,39104155,39104,39,104,155,47.55,-52.59,2012-07-26 01:30:00, S0344, 0174,,  STN 27 DIEL01
39104156.cnv,39104156,39104,39,104,156,47.55,-52.59,2012-07-26 03:06:00, S0344, 0176,,  STN-17 DIEL 02
39104157.cnv,39104157,39104,39,104,157,47.55,-52.59,2012-07-26 04:04:00, S0344, 0176,,  STN-27 DIEL 03
39104158.cnv,39104158,39104,39,104,158,47.55,-52.59,2012-07-26 05:03:00, S0344, 0176,,  STN27-DIEL04
39104159.cnv,39104159,39104,39,104,159,47.55,-52.59,2012-07-26 06:04:00, S0344, 0176,,  STN27-DIEL05
39104160.cnv,39104160,39104,39,104,160,47.55,-52.59,2012-07-26 07:04:00, S0344, 0176,,  STN27-DIEL06
39104161.cnv,39104161,39104,39,104,161,47.55,-52.59,2012-07-26 08:04:00, S0344, 0176,,  STN27-DIEL07
39104162.cnv,39104162,39104,39,104,162,47.55,-52.59,2012-07-26 09:04:00, S0344, 0176,,  STN27-DIEL08
39104163.cnv,39104163,39104,39,104,163,47.55,-52.59,2012-07-26 10:04:00, S0344, 0176,,  STN27-DIEL09
39104164.cnv,39104164,39104,39,104,164,47.55,-52.59,2012-07-26 11:03:00, S0344, 0176,,  STN27-DIEL10
39104165.cnv,39104165,39104,39,104,165,47.55,-52.59,2012-07-26 12:04:00, S0344, 0176,,  STN27-DIEL11
39104166.cnv,39104166,39104,39,104,166,47.55,-52.59,2012-07-26 13:04:00, S0344, 0176,,  STN27-DIEL12
39104167.cnv,39104167,39104,39,104,167,47.55,-52.59,2012-07-26 14:04:00, S0344, 0176,,  STN27-DIEL13
39104168.cnv,39104168,39104,39,104,168,47.55,-52.59,2012-07-26 15:05:00, S0344, 0174,,  STN27-DIEL14
39104169.cnv,39104169,39104,39,104,169,47.55,-52.59,2012-07-26 16:05:00, S0344, 0174,,  STN27-DIEL15
39104170.cnv,39104170,39104,39,104,170,47.55,-52.59,2012-07-26 17:03:00, S0344, 0174,,  STN27-DIEL16
39104171.cnv,39104171,39104,39,104,171,47.55,-52.59,2012-07-26 18:03:00, S0344, 0174,,  STN27-DIEL17
39104172.cnv,39104172,39104,39,104,172,47.55,-52.59,2012-07-26 19:05:00, S0344, 0176,,  STN27-DIEL18
39104173.cnv,39104173,39104,39,104,173,47.55,-52.59,2012-07-26 20:03:00, S0344, 0174,,  STN27-DIEL19
39104174.cnv,39104174,39104,39,104,174,47.55,-52.59,2012-07-26 21:03:00, S0344, 0176,,  STN27-DIEL20
39104175.cnv,39104175,39104,39,104,175,47.55,-52.59,2012-07-26 22:03:00, S0344, 0176,,  STN27-DIEL21
39104177.cnv,39104177,39104,39,104,177,47.55,-52.59,2012-07-27 00:05:00, S0344, 0174,,  STN27-DIEL23
39104178.cnv,39104178,39104,39,104,178,47.55,-52.59,2012-07-27 01:05:00, S0344, 0174,,  STN27-DIEL24
39104179.cnv,39104179,39104,39,104,179,47.55,-52.59,2012-07-27 02:05:00, S0344, 0174,,  STN27-DIEL25
39104180.cnv,39104180,39104,39,104,180,47.55,-52.59,2012-07-27 03:05:00, S0344, 0174,,  STN27-DIEL26
39104181.cnv,39104181,39104,39,104,181,47.55,-52.59,2012-07-27 04:05:00, S0344, 0174,,  STN27-DIEL27
39104182.cnv,39104182,39104,39,104,182,47.55,-52.59,2012-07-27 05:08:00, S0344, 0174,,  STN27-DIEL28
39104183.cnv,39104183,39104,39,104,183,47.55,-52.59,2012-07-27 06:04:00, S0344, 0174,,  STN27-DIEL29
39104184.cnv,39104184,39104,39,104,184,47.55,-52.59,2012-07-27 07:15:00, S0344, 0176,,  STN27-DIEL30
39104185.cnv,39104185,39104,39,104,185,47.55,-52.59,2012-07-27 07:26:00, S0344, 0176,,  STN27-DIEL31
39104186.cnv,39104186,39104,39,104,186,47.55,-52.59,2012-07-27 08:13:00, S0344, 0174,,  STN27-DIEL32
39104187.cnv,39104187,39104,39,104,187,47.55,-52.59,2012-07-27 09:05:00, S0344, 0174,,  STN27-DIEL33
39114001.cnv,39114001,39114,39,114,001,47.55,-52.59,2013-04-10 23:51:00, S0344, 0176,,  STN-27
39114002.cnv,39114002,39114,39,114,002,47.17,-52.68,2013-04-11 03:33:00, XBT10, 0151,,  S27TOSWSPB-01
39114003.cnv,39114003,39114,39,114,003,46.86,-52.75,2013-04-11 05:26:00, XBT10, 0180,,  S27TOSWSPB-02
39114004.cnv,39114004,39114,39,114,004,46.52,-52.82,2013-04-11 07:27:00, XBT10, 0188,,  S27TOSWSPB-03
39114005.cnv,39114005,39114,39,114,005,46.5,-53.29,2013-04-11 09:26:00, XBT10, 0056,,  S27TOSWSPB-04
39114006.cnv,39114006,39114,39,114,006,46.5,-53.81,2013-04-11 11:27:00, XBT10, 0073,,  S27TOSWSPB-05
39114007.cnv,39114007,39114,39,114,007,46.51,-54.28,2013-04-11 13:24:00, XBT10, 0076,,  S27TOSWSPB-06
39114008.cnv,39114008,39114,39,114,008,46.61,-54.77,2013-04-11 15:34:00, XBT06, 0207,,  S27TOSWSPB-07
39114009.cnv,39114009,39114,39,114,009,46.7,-55.24,2013-04-11 17:29:00, XBT10, 0129,,  S27TOSWSPB-08
39114010.cnv,39114010,39114,39,114,010,46.77,-55.62,2013-04-11 19:13:00, S0344, 0093,,  SWSPB-01
39114011.cnv,39114011,39114,39,114,011,46.5,-56.03,2013-04-11 22:34:00, S0344, 0145,,  SWSPB-02
